models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"sgc_coral-anthropic,sgc_coral-geminipro,sgc_coral-openai10o1","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,36,43,21,14,21,11,26,45
"sgc_coral-anthropic,sgc_coral-anthropic10,sgc_coral-openai45","1,4,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,31,45,16,11,26,14,31,43
"sgc_coral-anthropic,sgc_coral-openai4510,sgc_coral-openailong","1,1,3",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,35,49,20,10,22,15,27,39
"sgc_coral-anthropic,sgc_coral-anthropic10,sgc_coral-gemini","1,4,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,32,40,17,9,25,16,30,48
"sgc_coral-anthropic10,sgc_coral-gemini25,sgc_coral-openaio1","4,2,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.3805309734513274,0.2908336209275553,0.4766535155216661,113,43,18,21,3,3,39,22,44,67
"sgc_coral-gemini10,sgc_coral-geminipro10,sgc_coral-openaio1","4,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,18,27,3,4,39,21,44,61
"sgc_coral-gemini25,sgc_coral-geminipro10,sgc_coral-openai4510","2,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,24,27,9,8,33,17,38,61
"sgc_coral-gemini10,sgc_coral-gemma,sgc_coral-openai10o1","4,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,25,37,10,10,32,15,37,51
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-gemma","1,2,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,28,39,13,8,29,17,34,49
"sgc_coral-gemini25,sgc_coral-geminipro10,sgc_coral-openai45","2,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,26,33,11,10,31,15,36,55
"sgc_coral-gemini,sgc_coral-gemini25,sgc_coral-geminipro","1,2,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,29,33,14,5,28,20,33,55
"sgc_coral-gemini10,sgc_coral-gemma,sgc_coral-openaio1","4,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,21,33,6,4,36,21,41,55
"sgc_coral-gemini10,sgc_coral-openai,sgc_coral-openailong","4,1,3",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,22,26,7,7,35,18,40,62
"sgc_coral-anthropic,sgc_coral-anthropic10,sgc_coral-gemini10","1,4,4",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,19,29,4,6,38,19,43,59
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-gemini10","4,7,4",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.3805309734513274,0.2908336209275553,0.4766535155216661,113,43,20,22,5,4,37,21,42,66
"sgc_coral-anthropic3710,sgc_coral-geminipro,sgc_coral-openai","3,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,33,43,18,9,24,16,29,45
"sgc_coral-anthropic,sgc_coral-geminipro,sgc_coral-openaio1","1,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,32,45,17,6,25,19,30,43
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-geminipro","1,2,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,30,31,15,7,27,18,32,57
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-gemini25","4,7,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.35398230088495575,0.26632066883004546,0.44950378631102667,113,40,20,17,5,2,37,23,42,71
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-gemini","1,7,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,31,39,16,5,26,20,31,49
"sgc_coral-anthropic,sgc_coral-geminipro10,sgc_coral-openai4510","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,34,41,19,12,23,13,28,47
"sgc_coral-anthropic,sgc_coral-gemma,sgc_coral-openai4510","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,35,48,20,14,22,11,27,40
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-openaio1","1,7,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,23,32,8,3,34,22,39,56
"sgc_coral-gemma,sgc_coral-openai10,sgc_coral-openai4510","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,34,50,19,11,23,14,28,38
"sgc_coral-anthropic,sgc_coral-openai10,sgc_coral-openai10o1","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,37,42,22,13,20,12,25,46
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-openai4510","4,7,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.40707964601769914,0.3156259583771482,0.5035273529945195,113,46,20,26,5,5,37,20,42,62
"sgc_coral-anthropic10,sgc_coral-geminipro,sgc_coral-openaio1","4,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,22,35,7,7,35,18,40,53
"sgc_coral-geminipro10,sgc_coral-openai,sgc_coral-openaio1","1,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,26,41,11,8,31,17,36,47
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-openai4510","1,7,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,29,40,14,5,28,20,33,48
"sgc_coral-gemini25,sgc_coral-gemma,sgc_coral-openai10o1","2,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,26,36,11,9,31,16,36,52
"sgc_coral-anthropic37,sgc_coral-gemini,sgc_coral-openai4510","7,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,25,39,10,6,32,19,37,49
"sgc_coral-anthropic,sgc_coral-anthropic37,sgc_coral-openai45","1,7,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,31,44,16,8,26,17,31,44
"sgc_coral-geminipro10,sgc_coral-openai4510,sgc_coral-openaio1","1,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4690265486725664,0.3745099988696216,0.5652063110236246,113,53,26,37,11,9,31,16,36,51
"sgc_coral-gemini,sgc_coral-openai10o1,sgc_coral-openai4510","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,31,45,16,10,26,15,31,43
"sgc_coral-anthropic3710,sgc_coral-gemma,sgc_coral-openai4510","3,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,30,47,15,12,27,13,32,41
"sgc_coral-anthropic3710,sgc_coral-gemini,sgc_coral-geminipro","3,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,36,45,21,10,21,15,26,43
"sgc_coral-anthropic10,sgc_coral-geminipro,sgc_coral-openai4510","4,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,25,43,10,10,32,15,37,45
"sgc_coral-gemma,sgc_coral-openai,sgc_coral-openai10","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,36,43,21,10,21,15,26,45
"sgc_coral-openai45,sgc_coral-openai4510,sgc_coral-openaio1","1,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,27,49,12,9,30,16,35,39
"sgc_coral-geminipro,sgc_coral-geminipro10,sgc_coral-openai45","1,1,1",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,37,45,22,13,20,12,25,43
"sgc_coral-anthropic,sgc_coral-gemini,sgc_coral-gemini25","1,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,31,31,16,6,26,19,31,57
"sgc_coral-anthropic10,sgc_coral-gemini25,sgc_coral-openailong","4,2,3",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.4247787610619469,0.33230431287413453,0.5212945922025517,113,48,24,28,9,5,33,20,38,60
"sgc_coral-gemini25,sgc_coral-geminipro10,sgc_coral-openaio1","2,1,2",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.40707964601769914,0.3156259583771482,0.5035273529945195,113,46,18,26,3,5,39,20,44,62
"sgc_coral-geminipro,sgc_coral-openai10o1,sgc_coral-openailong","1,1,3",0.5480769230769231,0.4474460291380616,0.6458988384607541,104,57,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,34,43,19,9,23,16,28,45
"sgc_coral-gemini25,sgc_coral-openai,sgc_coral-openai10","2,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,29,30,15,5,27,20,33,58
"sgc_coral-anthropic10,sgc_coral-anthropic37,sgc_coral-openaio1","4,7,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.4424778761061947,0.3491000446929689,0.5389453481338661,113,50,18,28,4,3,38,22,44,60
"sgc_coral-geminipro10,sgc_coral-gemma,sgc_coral-openai4510","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,29,41,15,15,27,10,33,47
"sgc_coral-anthropic10,sgc_coral-gemini25,sgc_coral-gemma","4,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,20,25,6,6,36,19,42,63
"sgc_coral-anthropic,sgc_coral-gemini25,sgc_coral-openai45","1,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.4336283185840708,0.3406876281679922,0.5301344235099705,113,49,29,33,15,9,27,16,33,55
"sgc_coral-anthropic37,sgc_coral-openai,sgc_coral-openaio1","7,1,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,19,35,5,0,37,25,43,53
"sgc_coral-gemini,sgc_coral-gemini2510,sgc_coral-openai","1,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.6106194690265486,0.5143583942222505,0.7009327503651719,113,69,38,52,24,8,18,17,24,36
"sgc_coral-geminipro10,sgc_coral-openai45,sgc_coral-openai4510","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5309734513274337,0.4347936889763754,0.6254900011303783,113,60,31,49,17,14,25,11,31,39
"sgc_coral-anthropic10,sgc_coral-openai,sgc_coral-openai4510","4,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.48672566371681414,0.391592485688175,0.5825715848269355,113,55,24,38,10,8,32,17,38,50
"sgc_coral-anthropic10,sgc_coral-gemini,sgc_coral-geminipro","4,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,30,37,16,8,26,17,32,51
"sgc_coral-anthropic10,sgc_coral-openai10o1,sgc_coral-openai45","4,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.48672566371681414,0.391592485688175,0.5825715848269355,113,55,27,38,13,8,29,17,35,50
"sgc_coral-geminipro10,sgc_coral-openai,sgc_coral-openai10","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,36,41,22,9,20,16,26,47
"sgc_coral-anthropic10,sgc_coral-openai4510,sgc_coral-openaio1","4,1,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5132743362831859,0.41742841517306456,0.608407514311825,113,58,21,39,7,6,35,19,41,49
"sgc_coral-anthropic,sgc_coral-openai10o1,sgc_coral-openaio1","1,1,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,30,46,16,10,26,15,32,42
"sgc_coral-geminipro,sgc_coral-openai,sgc_coral-openailong","1,1,3",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,34,41,20,9,22,16,28,47
"sgc_coral-anthropic37,sgc_coral-gemini25,sgc_coral-openaio1","7,2,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.3805309734513274,0.2908336209275553,0.4766535155216661,113,43,18,20,4,2,38,23,44,68
"sgc_coral-gemini,sgc_coral-gemini25,sgc_coral-openaio1","1,2,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,21,29,7,3,35,22,41,59
"sgc_coral-anthropic,sgc_coral-gemma,sgc_coral-openai45","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5663716814159292,0.4698655764900294,0.6593123718320077,113,64,37,53,23,14,19,11,25,35
"sgc_coral-anthropic10,sgc_coral-gemini25,sgc_coral-openai4510","4,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,19,24,5,5,37,20,43,64
"sgc_coral-anthropic37,sgc_coral-gemini10,sgc_coral-openai45","7,4,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,19,31,5,4,37,21,43,57
"sgc_coral-gemini,sgc_coral-gemini2510,sgc_coral-geminipro","1,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5929203539823009,0.4964726470054805,0.6843740416228519,113,67,38,53,24,11,18,14,24,35
"sgc_coral-gemini25,sgc_coral-geminipro,sgc_coral-openai4510","2,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.39823008849557523,0.30733148555269946,0.4945994395519369,113,45,24,29,10,9,32,16,38,59
"sgc_coral-gemini10,sgc_coral-openai45,sgc_coral-openai4510","4,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.4778761061946903,0.38303706099768864,0.5739030980014965,113,54,25,39,11,10,31,15,37,49
"sgc_coral-gemini2510,sgc_coral-gemma,sgc_coral-openai","2,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.6106194690265486,0.5143583942222505,0.7009327503651719,113,69,38,57,24,13,18,12,24,31
"sgc_coral-anthropic37,sgc_coral-gemini,sgc_coral-geminipro","7,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.49557522123893805,0.40017620771878704,0.5912118116445175,113,56,29,35,15,4,27,21,33,53
"sgc_coral-anthropic,sgc_coral-gemma,sgc_coral-openai10","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,38,45,24,11,18,14,24,43
"sgc_coral-gemini10,sgc_coral-gemini25,sgc_coral-gemma","4,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.36283185840707965,0.2744598598768483,0.4585850370789202,113,41,21,20,7,4,35,21,41,68
"sgc_coral-geminipro,sgc_coral-openai4510,sgc_coral-openaio1","1,1,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,26,45,12,9,30,16,36,43
"sgc_coral-gemma,sgc_coral-openai4510,sgc_coral-openaio1","1,1,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5398230088495575,0.44351884275715087,0.6339886086814048,113,61,24,44,10,8,32,17,38,44
"sgc_coral-anthropic37,sgc_coral-gemini10,sgc_coral-openaio1","7,4,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,18,22,4,3,38,22,44,66
"sgc_coral-anthropic10,sgc_coral-gemini25,sgc_coral-openai10o1","4,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.37168141592920356,0.28263100798002905,0.4676347962649451,113,42,20,22,6,5,36,20,42,66
"sgc_coral-anthropic10,sgc_coral-gemini,sgc_coral-gemini25","4,1,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.37168141592920356,0.28263100798002905,0.4676347962649451,113,42,21,22,7,5,35,20,41,66
"sgc_coral-anthropic10,sgc_coral-gemini25,sgc_coral-openai","4,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,19,23,5,4,37,21,43,65
"sgc_coral-gemini,sgc_coral-gemini25,sgc_coral-openai10o1","1,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.37168141592920356,0.28263100798002905,0.4676347962649451,113,42,27,25,13,8,29,17,35,63
"sgc_coral-anthropic37,sgc_coral-gemini,sgc_coral-gemini25","7,1,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,19,22,5,3,37,22,43,66
"sgc_coral-anthropic,sgc_coral-gemini,sgc_coral-gemma","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5575221238938053,0.4610546518661339,0.6508999553070312,113,63,37,50,23,12,19,13,25,38
"sgc_coral-gemini,sgc_coral-openai45,sgc_coral-openai4510","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5752212389380531,0.4787054077974483,0.6676956871258655,113,65,34,52,20,12,22,13,28,36
"sgc_coral-gemini10,sgc_coral-gemini25,sgc_coral-openai10","4,2,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.336283185840708,0.2501403603610025,0.4312447837432745,113,38,18,16,4,3,38,22,44,72
"sgc_coral-anthropic,sgc_coral-openai10o1,sgc_coral-openai4510","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5221238938053098,0.4260969019985035,0.6169629390023114,113,59,36,46,22,12,20,13,26,42
"sgc_coral-gemini,sgc_coral-gemini10,sgc_coral-openaio1","1,4,2",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.45132743362831856,0.35754135758362804,0.5477275431896468,113,51,19,30,5,4,37,21,43,58
"sgc_coral-anthropic,sgc_coral-anthropic10,sgc_coral-openai","1,4,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.504424778761062,0.4087881883554824,0.599823792281213,113,57,28,39,14,7,28,18,34,49
"sgc_coral-anthropic10,sgc_coral-gemini,sgc_coral-openai10o1","4,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.46017699115044247,0.3660113913185952,0.5564811572428492,113,52,28,35,14,8,28,17,34,53
"sgc_coral-anthropic3710,sgc_coral-gemma,sgc_coral-openai","3,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,33,49,19,12,23,13,29,39
"sgc_coral-geminipro10,sgc_coral-gemma,sgc_coral-openai45","1,1,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.5486725663716814,0.4522724568103532,0.642458642416372,113,62,33,52,19,15,23,10,29,36
"sgc_coral-anthropic37,sgc_coral-gemini10,sgc_coral-openai10o1","7,4,1",0.5384615384615384,0.4379549402240126,0.6367211715616949,104,56,0.3893805309734513,0.29906724963482817,0.48564160577774956,113,44,19,24,5,5,37,20,43,64
