models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-openai10o1","2,1,5",0.5714285714285714,0.4404709678767688,0.6954456595353613,63,36,0.6818181818181818,0.5556078292305275,0.7911016327585585,66,45,19,30,24,19,17,15,3,2
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemini10,wisconsin_exoplanets-qwq","1,2,1",0.5714285714285714,0.4404709678767688,0.6954456595353613,63,36,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,7,12,12,8,29,26,15,20
"wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openailong,wisconsin_exoplanets-phi","2,4,1",0.5714285714285714,0.4404709678767688,0.6954456595353613,63,36,0.6363636363636364,0.5087394315103153,0.7513222169426668,66,42,15,20,20,12,21,22,7,12
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai","1,1,6",0.5714285714285714,0.4404709678767688,0.6954456595353613,63,36,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,18,27,23,24,18,10,4,5
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openai10o1","1,5,5",0.5714285714285714,0.4404709678767688,0.6954456595353613,63,36,0.4393939393939394,0.31736586376925047,0.5670388032970404,66,29,13,11,18,16,23,18,9,21
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openailong","1,5,4",0.5714285714285714,0.4404709678767688,0.6954456595353613,63,36,0.48484848484848486,0.3599107557499768,0.6111897347222226,66,32,12,11,17,13,24,21,10,21
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openailong","1,3,4",0.5714285714285714,0.4404709678767688,0.6954456595353613,63,36,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,14,22,19,16,22,18,8,10
"wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openai,wisconsin_exoplanets-phi","1,6,1",0.56,0.4125441229416732,0.7000927790724565,50,28,0.6140350877192983,0.4757484152435112,0.7400453190018772,57,35,12,22,21,15,16,13,1,7
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llama","1,1,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5454545454545454,0.4181368331466126,0.6685606183790747,66,36,12,22,18,20,23,14,10,10
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openai,wisconsin_exoplanets-phi","2,6,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5151515151515151,0.3888102652777774,0.6400892442500232,66,34,13,14,19,14,22,20,9,18
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-qwq","2,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.45454545454545453,0.3314393816209253,0.5818631668533873,66,30,10,12,16,16,25,18,12,20
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openaio1","1,5,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,19,23,25,17,16,17,3,9
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-openai10","2,1,5",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,18,30,24,20,17,14,4,2
"wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openailong,wisconsin_exoplanets-qwq","2,4,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,12,20,18,15,23,19,10,12
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemini","1,1,7",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6212121212121212,0.4933571772023376,0.7378154230046878,66,41,12,20,18,13,23,21,10,12
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-qwq","1,2,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,8,12,14,9,27,25,14,20
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-geminipro,wisconsin_exoplanets-phi","1,2,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.45454545454545453,0.3314393816209253,0.5818631668533873,66,30,6,8,12,12,29,22,16,24
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-phi","1,2,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6212121212121212,0.4933571772023376,0.7378154230046878,66,41,9,13,15,6,26,28,13,19
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llamaphi","1,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,17,26,23,25,18,9,5,6
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-gemma,wisconsin_exoplanets-qwq","2,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.48484848484848486,0.3599107557499768,0.6111897347222226,66,32,5,4,11,6,30,28,17,28
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openai45,wisconsin_exoplanets-qwq","2,4,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5151515151515151,0.3888102652777774,0.6400892442500232,66,34,11,14,17,14,24,20,11,18
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-gemini,wisconsin_exoplanets-llamaphi","1,7,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5151515151515151,0.3888102652777774,0.6400892442500232,66,34,16,23,22,23,19,11,6,9
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-llama,wisconsin_exoplanets-openailong","1,2,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,18,28,24,25,17,9,4,4
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-geminipro","1,1,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,7,14,13,11,28,23,15,18
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openai10","1,1,5",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,14,21,20,18,21,16,8,11
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-gemini10,wisconsin_exoplanets-qwq","1,2,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,7,9,13,8,28,26,15,23
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemini10","1,1,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,7,15,13,10,28,24,15,17
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-falcon,wisconsin_exoplanets-openai45","2,1,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6818181818181818,0.5556078292305275,0.7911016327585585,66,45,19,28,25,17,16,17,3,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-falcon,wisconsin_exoplanets-openailong","2,1,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,19,28,25,18,16,16,3,4
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-falcon,wisconsin_exoplanets-falcon10","1,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6515151515151515,0.5242397683271001,0.7647080305896783,66,43,10,20,16,11,25,23,12,12
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-falcon,wisconsin_exoplanets-qwq","2,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,11,16,17,11,24,23,11,16
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemma,wisconsin_exoplanets-phi","1,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,13,15,19,14,22,20,9,17
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llama,wisconsin_exoplanets-llamaphi","1,2,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,19,28,25,23,16,11,3,4
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-gemma,wisconsin_exoplanets-llama","1,1,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.48484848484848486,0.3599107557499768,0.6111897347222226,66,32,11,13,17,15,24,19,11,19
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openailong","1,1,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,14,21,20,18,21,16,8,11
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openai45","1,5,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6363636363636364,0.5087394315103153,0.7513222169426668,66,42,18,30,24,22,17,12,4,2
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-qwq","1,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,16,24,22,23,19,11,6,8
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai,wisconsin_exoplanets-openai45","1,6,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,14,21,20,17,21,17,8,11
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-llama,wisconsin_exoplanets-llamaphi","1,2,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,18,27,24,23,17,11,4,5
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openaio1","1,1,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,19,23,25,17,16,17,3,9
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai,wisconsin_exoplanets-qwq","1,6,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,16,23,22,22,19,12,6,9
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-llama,wisconsin_exoplanets-openai10o1","1,2,5",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,18,27,24,24,17,10,4,5
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openailong","1,5,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,12,21,18,15,23,19,10,11
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-llama,wisconsin_exoplanets-openai45","1,2,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,18,28,24,24,17,10,4,4
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai10o1,wisconsin_exoplanets-openailong","1,5,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,13,21,19,18,22,16,9,11
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-falcon,wisconsin_exoplanets-openai10","2,1,5",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,19,28,25,18,16,16,3,4
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemma,wisconsin_exoplanets-llama","1,1,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5151515151515151,0.3888102652777774,0.6400892442500232,66,34,13,16,19,16,22,18,9,16
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openai,wisconsin_exoplanets-qwq","2,6,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,10,16,16,13,25,21,12,16
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-openai10o1,wisconsin_exoplanets-openaio1","1,5,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5454545454545454,0.4181368331466126,0.6685606183790747,66,36,19,22,25,20,16,14,3,10
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openai4510","1,1,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,14,23,20,20,21,14,8,9
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-llama,wisconsin_exoplanets-openai10o1","1,2,5",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5,0.37430716945155507,0.6256928305484449,66,33,17,22,23,23,18,11,5,10
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-phi","1,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6212121212121212,0.4933571772023376,0.7378154230046878,66,41,11,21,17,14,24,20,11,11
"wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openailong,wisconsin_exoplanets-qwq","3,4,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5,0.37430716945155507,0.6256928305484449,66,33,12,14,18,15,23,19,10,18
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openai10","1,2,5",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,12,22,18,16,23,18,10,10
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-qwq","2,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,10,16,16,15,25,19,12,16
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openaio1","1,5,2",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,18,22,24,21,17,13,4,10
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-phi","2,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,13,19,19,14,22,20,9,13
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-gemma,wisconsin_exoplanets-phi","1,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.4393939393939394,0.31736586376925047,0.5670388032970404,66,29,14,11,20,16,21,18,8,21
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-phi,wisconsin_exoplanets-qwq","1,1,1",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.48484848484848486,0.3599107557499768,0.6111897347222226,66,32,10,11,16,13,25,21,12,21
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openailong","1,2,4",0.5555555555555556,0.4248876269826103,0.680826873728043,63,35,0.6363636363636364,0.5087394315103153,0.7513222169426668,66,42,15,25,21,17,20,17,7,7
"wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openai45,wisconsin_exoplanets-openailong","1,4,4",0.54,0.3932419761169223,0.6818508214313914,50,27,0.43859649122807015,0.3074154334404188,0.576378581253424,57,25,8,13,18,16,19,12,5,16
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-deepseek,wisconsin_exoplanets-phi","1,1,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,11,21,18,16,23,18,11,11
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-falcon,wisconsin_exoplanets-gemini","1,1,7",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6212121212121212,0.4933571772023376,0.7378154230046878,66,41,10,18,17,11,24,23,12,14
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-phi,wisconsin_exoplanets-qwq","1,1,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5303030303030303,0.403420053441725,0.654378697236779,66,35,9,14,16,13,25,21,13,18
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-llama,wisconsin_exoplanets-openai10","1,2,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,18,29,25,25,16,9,4,3
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-llama,wisconsin_exoplanets-llamaphi","1,2,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.48484848484848486,0.3599107557499768,0.6111897347222226,66,32,17,21,24,23,17,11,5,11
"wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai,wisconsin_exoplanets-phi","3,6,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5454545454545454,0.4181368331466126,0.6685606183790747,66,36,13,16,20,14,21,20,9,16
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-llama,wisconsin_exoplanets-qwq","1,2,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5151515151515151,0.3888102652777774,0.6400892442500232,66,34,11,17,18,17,23,17,11,15
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-falcon,wisconsin_exoplanets-llamaphi","2,1,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6515151515151515,0.5242397683271001,0.7647080305896783,66,43,18,27,25,18,16,16,4,5
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-gemini,wisconsin_exoplanets-openai10o1","1,7,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5454545454545454,0.4181368331466126,0.6685606183790747,66,36,17,22,24,20,17,14,5,10
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai10o1","1,1,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,16,24,23,20,18,14,6,8
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai10","1,1,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,16,25,23,22,18,12,6,7
"wisconsin_exoplanets-llama,wisconsin_exoplanets-phi,wisconsin_exoplanets-qwq","2,1,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,11,18,18,15,23,19,11,14
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-qwq","1,1,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.42424242424242425,0.30340193303833835,0.5521059622912405,66,28,17,19,24,25,17,9,5,13
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai","1,1,6",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5454545454545454,0.4181368331466126,0.6685606183790747,66,36,17,24,24,22,17,12,5,8
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai,wisconsin_exoplanets-qwq","1,6,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.45454545454545453,0.3314393816209253,0.5818631668533873,66,30,17,20,24,24,17,10,5,12
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-llama,wisconsin_exoplanets-phi","1,2,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,13,21,20,15,21,19,9,11
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-openailong,wisconsin_exoplanets-qwq","1,4,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.4393939393939394,0.31736586376925047,0.5670388032970404,66,29,17,19,24,24,17,10,5,13
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-falcon,wisconsin_exoplanets-openai10o1","2,1,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6818181818181818,0.5556078292305275,0.7911016327585585,66,45,18,26,25,15,16,19,4,6
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openailong,wisconsin_exoplanets-qwq","2,4,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5,0.37430716945155507,0.6256928305484449,66,33,10,14,17,15,24,19,12,18
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-openailong,wisconsin_exoplanets-phi","1,4,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,18,26,25,22,16,12,4,6
"wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai45,wisconsin_exoplanets-qwq","1,4,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.4393939393939394,0.31736586376925047,0.5670388032970404,66,29,17,19,24,24,17,10,5,13
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-openai45,wisconsin_exoplanets-openai4510","1,4,2",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6515151515151515,0.5242397683271001,0.7647080305896783,66,43,15,25,22,16,19,18,7,7
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llama,wisconsin_exoplanets-openai45","1,2,4",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,20,27,27,23,14,11,2,5
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai","1,3,6",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5454545454545454,0.4181368331466126,0.6685606183790747,66,36,14,16,21,14,20,20,8,16
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openailong,wisconsin_exoplanets-phi","2,4,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6515151515151515,0.5242397683271001,0.7647080305896783,66,43,13,21,20,12,21,22,9,11
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-gemini,wisconsin_exoplanets-openailong","1,7,4",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,19,26,26,20,15,14,3,6
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-gemini,wisconsin_exoplanets-openai45","1,7,4",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,19,26,26,20,15,14,3,6
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-qwq","1,3,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.4696969696969697,0.345621302763221,0.5965799465582751,66,31,5,9,12,12,29,22,17,23
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openai45,wisconsin_exoplanets-qwq","2,4,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,10,17,17,13,24,21,12,15
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai","1,1,6",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5,0.37430716945155507,0.6256928305484449,66,33,17,23,24,24,17,10,5,9
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai45","1,1,4",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6060606060606061,0.47809031269657515,0.7241907640463761,66,40,18,28,25,22,16,12,4,4
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemma,wisconsin_exoplanets-llamaphi","1,1,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5,0.37430716945155507,0.6256928305484449,66,33,17,23,24,24,17,10,5,9
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openai4510","1,5,2",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6363636363636364,0.5087394315103153,0.7513222169426668,66,42,15,25,22,17,19,17,7,7
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai10o1","1,3,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,13,23,20,13,21,21,9,9
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai10","1,3,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6212121212121212,0.4933571772023376,0.7378154230046878,66,41,13,23,20,16,21,18,9,9
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openai45,wisconsin_exoplanets-phi","2,4,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,14,21,21,11,20,23,8,11
"wisconsin_exoplanets-deepseek,wisconsin_exoplanets-falcon,wisconsin_exoplanets-llama","1,1,2",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,13,18,20,14,21,20,9,14
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llama,wisconsin_exoplanets-openailong","1,2,4",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5757575757575758,0.4478940377087594,0.6965980669616616,66,38,20,27,27,23,14,11,2,5
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-gemini,wisconsin_exoplanets-phi","1,7,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,12,12,19,9,22,25,10,20
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openai10o1","1,5,5",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,12,21,19,18,22,16,10,11
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openai45","1,1,4",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5606060606060606,0.43296119670295957,0.6826341362307495,66,37,14,21,21,18,20,16,8,11
"wisconsin_exoplanets-falcon,wisconsin_exoplanets-gemini,wisconsin_exoplanets-llamaphi","1,7,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.6212121212121212,0.4933571772023376,0.7378154230046878,66,41,18,25,25,18,16,16,4,7
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-phi","2,1,1",0.5396825396825397,0.409425527239559,0.6660856620336977,63,34,0.5,0.37430716945155507,0.6256928305484449,66,33,13,14,20,15,21,19,9,18
